id,owner_id,owner,explanation_text,completed,target_name,type,target_assigned_role,target_special_role
228,133,Drill Gnoos,Steal a functional AI.,SUCCESS,"",/datum/objective/steal,"",""
229,133,Drill Gnoos,Steal a pair of magboots.,SUCCESS,"",/datum/objective/steal,"",""
230,133,Drill Gnoos,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
231,134,Ink Void,"Assassinate Silly Willy, the Clown.",SUCCESS,Balbesus,/datum/objective/target/assassinate,Clown,""
232,134,Ink Void,"Assassinate Nikita Petrov, the Station Engineer.",FAIL,Nikita Petrov,/datum/objective/target/assassinate,Station Engineer,""
233,134,Ink Void,Steal a hand teleporter.,FAIL,"",/datum/objective/steal,"",""
234,134,Ink Void,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
235,135,Paral Dune,Steal the captain's antique laser gun.,SUCCESS,"",/datum/objective/steal,"",""
236,135,Paral Dune,Steal a chief medical officer's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
237,135,Paral Dune,Steal an ablative armor vest.,SUCCESS,"",/datum/objective/steal,"",""
238,135,Paral Dune,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
239,159,Ruben Foster,"Assassinate Ann, the default.",FAIL,Ann,/datum/objective/target/assassinate,default,""
240,159,Ruben Foster,"Make an example of Israel Baxter, the Research Assistant. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Israel Baxter,/datum/objective/target/harm,Research Assistant,""
241,159,Ruben Foster,"Make an example of Sherwin Fly, the Roboticist. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Sherwin Fly,/datum/objective/target/harm,Roboticist,""
242,159,Ruben Foster,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
243,160,Margaret Mingle,"Make an example of Raymond Mingle, the Security Cadet. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Raymond Mingle,/datum/objective/target/harm,Security Cadet,""
244,160,Margaret Mingle,Steal a nasa voidsuit.,FAIL,"",/datum/objective/steal,"",""
245,160,Margaret Mingle,Steal an ablative armor vest.,FAIL,"",/datum/objective/steal,"",""
246,160,Margaret Mingle,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
247,161,Akson,"Assassinate Liam O'Shea, the Chief Medical Officer.",SUCCESS,Liam O'Shea,/datum/objective/target/assassinate,Chief Medical Officer,""
248,161,Akson,"Assassinate Alex King, the Recycler.",SUCCESS,Alex King,/datum/objective/target/assassinate,Recycler,""
249,161,Akson,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
250,162,Sergey Labuda,Steal a functional AI.,FAIL,"",/datum/objective/steal,"",""
251,162,Sergey Labuda,"Assassinate Alex King, the Recycler.",SUCCESS,Alex King,/datum/objective/target/assassinate,Recycler,""
252,162,Sergey Labuda,Steal an RCD.,FAIL,"",/datum/objective/steal,"",""
253,162,Sergey Labuda,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
254,163,Darren Gregory,"Make an example of Gennady Whiteman, the Captain. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Gennady Whiteman,/datum/objective/target/harm,Captain,""
255,163,Darren Gregory,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
256,164,Monte Roberts,Steal the station blueprints.,FAIL,"",/datum/objective/steal,"",""
257,164,Monte Roberts,"Make an example of Oni, the Detective. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Oni,/datum/objective/target/harm,Detective,""
258,164,Monte Roberts,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
259,165,Anna Belko,Steal a hand teleporter.,FAIL,"",/datum/objective/steal,"",""
260,165,Anna Belko,Steal 28 moles of phoron (full tank).,SUCCESS,"",/datum/objective/steal,"",""
261,165,Anna Belko,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
262,166,Xander Morris,Steal a nasa voidsuit.,SUCCESS,"",/datum/objective/steal,"",""
263,166,Xander Morris,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
264,169,Tom Kazansky,You are hungry. Eat as much food as you can find.,SUCCESS,"",/datum/objective/abductee/yumyum,"",""
265,170,Dominick Addison,"Replace all the floor tiles with carpeting, wooden boards, or grass.",SUCCESS,"",/datum/objective/abductee/floors,"",""
266,171,Dominick Pycroft,It's all an entirely virtual simulation within an underground vault. Convince the crew to escape the shackles of VR.,SUCCESS,"",/datum/objective/abductee/vr,"",""
267,172,Robert Boyd,Conduct a ritual to summon an elder god.,SUCCESS,"",/datum/objective/abductee/summon,"",""
268,173,Lary Doger,You have been changed forever. Find the ones that did this to you and give them a taste of their own medicine.,SUCCESS,"",/datum/objective/abductee/abductception,"",""
270,177,Franklin Davis,"Assassinate Seamon Light, the Test Subject.",FAIL,Seamon Light,/datum/objective/target/assassinate,Test Subject,""
271,177,Franklin Davis,Steal a pair of magboots.,FAIL,"",/datum/objective/steal,"",""
272,177,Franklin Davis,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
273,230,Illia Bronson,Absorb 3 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
274,230,Illia Bronson,"Assassinate Artemida Byblikova, the Scientist.",SUCCESS,Artemida Byblikova,/datum/objective/target/assassinate,Scientist,""
275,230,Illia Bronson,Steal a hand teleporter.,FAIL,"",/datum/objective/steal,"",""
276,230,Illia Bronson,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
277,231,Robert Boyd,Absorb 2 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
278,231,Robert Boyd,"Assassinate Illia Bronson, the Roboticist.",SUCCESS,Illia Bronson,/datum/objective/target/assassinate,Animal,Changeling
279,231,Robert Boyd,Steal a chief medical officer's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
280,231,Robert Boyd,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
281,232,Arleen Morris,Absorb 2 compatible genomes.,SUCCESS,"",/datum/objective/absorb,"",""
282,232,Arleen Morris,"Assassinate Driscoll Smith, the Shaft Miner.",FAIL,Driscoll Smith,/datum/objective/target/assassinate,Shaft Miner,""
283,232,Arleen Morris,Steal the station blueprints.,SUCCESS,"",/datum/objective/steal,"",""
284,232,Arleen Morris,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
285,233,Jake Pliskin,Absorb 3 compatible genomes.,SUCCESS,"",/datum/objective/absorb,"",""
286,233,Jake Pliskin,"Assassinate Pedro Aggley, the Medical Doctor.",SUCCESS,Pedro Aggley,/datum/objective/target/assassinate,Medical Doctor,""
287,233,Jake Pliskin,Steal a pair of magboots.,FAIL,"",/datum/objective/steal,"",""
288,233,Jake Pliskin,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
289,234,Horus Luperkal&#39;,"Assassinate Jhin Handa, the Station Engineer.",SUCCESS,Jhin Handa,/datum/objective/target/assassinate,Station Engineer,""
290,234,Horus Luperkal&#39;,Steal a functional AI.,FAIL,"",/datum/objective/steal,"",""
291,234,Horus Luperkal&#39;,Steal the station blueprints.,FAIL,"",/datum/objective/steal,"",""
292,234,Horus Luperkal&#39;,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
293,235,Max Russell,Steal the station blueprints.,SUCCESS,"",/datum/objective/steal,"",""
294,235,Max Russell,"Make an example of Tom Kazansky, the Cargo Technician. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Tom Kazansky,/datum/objective/target/harm,Cargo Technician,""
295,235,Max Russell,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
296,239,Shak'Ket Hessa,Absorb 3 compatible genomes.,SUCCESS,"",/datum/objective/absorb,"",""
297,239,Shak'Ket Hessa,"Assassinate Lim Al-Kuds, the Technical Assistant.",FAIL,Lim Al-Kuds,/datum/objective/target/assassinate,Technical Assistant,""
298,239,Shak'Ket Hessa,Steal a pair of magboots.,SUCCESS,"",/datum/objective/steal,"",""
299,239,Shak'Ket Hessa,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
300,240,Annabelle Schwarz,Absorb 2 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
301,240,Annabelle Schwarz,"Assassinate Dell Conrad, the Chief Engineer.",SUCCESS,Dell Conrad,/datum/objective/target/assassinate,Chief Engineer,""
302,240,Annabelle Schwarz,Steal a sample of slime extract.,FAIL,"",/datum/objective/steal,"",""
303,240,Annabelle Schwarz,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
304,241,Xander Morris,Absorb 2 compatible genomes.,SUCCESS,"",/datum/objective/absorb,"",""
305,241,Xander Morris,"Assassinate Porter Focell, the Xenoarchaeologist.",SUCCESS,Porter Focell,/datum/objective/target/assassinate,Xenoarchaeologist,""
306,241,Xander Morris,Steal a head of personnel's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
307,241,Xander Morris,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
308,242,Trey Noton,Absorb 2 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
309,242,Trey Noton,"Assassinate Al'tira Sh'konsen, the Recycler.",SUCCESS,Al'tira Sh'konsen,/datum/objective/target/assassinate,Recycler,""
310,242,Trey Noton,Steal a research director's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
311,242,Trey Noton,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
312,243,Circe the Benevolent,"Assassinate Colby Lowe, the Test Subject.",SUCCESS,Colby Lowe,/datum/objective/target/assassinate,Test Subject,""
313,243,Circe the Benevolent,Steal a head of personnel's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
314,243,Circe the Benevolent,Steal a piece of corgi meat.,SUCCESS,"",/datum/objective/steal,"",""
315,243,Circe the Benevolent,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
316,244,Hunik Graf,"Assassinate Tate Benford, the Head of Security.",SUCCESS,Tate Benford,/datum/objective/target/assassinate,Head of Security,""
317,244,Hunik Graf,"Assassinate Colby Lowe, the Test Subject.",SUCCESS,Colby Lowe,/datum/objective/target/assassinate,Test Subject,""
318,244,Hunik Graf,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
319,245,Sorrel Richards,Steal a jetpack.,SUCCESS,"",/datum/objective/steal,"",""
320,245,Sorrel Richards,Steal an ablative armor vest.,SUCCESS,"",/datum/objective/steal,"",""
321,245,Sorrel Richards,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
322,246,Illia Bronson,Steal a jetpack.,FAIL,"",/datum/objective/steal,"",""
323,246,Illia Bronson,"Assassinate Kris Merdrod, the Atmospheric Technician.",FAIL,Kris Merdrod,/datum/objective/target/assassinate,Atmospheric Technician,""
324,246,Illia Bronson,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
325,247,Darren Gregory,"Make an example of Owen Ackerley, the Paramedic. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Owen Ackerley,/datum/objective/target/harm,Paramedic,""
326,247,Darren Gregory,"Assassinate Alexander Kapf, the Recycler.",FAIL,Alexander Kapf,/datum/objective/target/assassinate,Recycler,""
327,247,Darren Gregory,Steal a head of personnel's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
328,247,Darren Gregory,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
329,248,Jeremy Simpson,Steal a nasa voidsuit.,FAIL,"",/datum/objective/steal,"",""
330,248,Jeremy Simpson,"Make an example of Hans Uberman, the Security Officer. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Hans Uberman,/datum/objective/target/harm,Security Officer,""
331,248,Jeremy Simpson,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
332,249,Seamon Light,Steal the golden fire extinguisher.,FAIL,"",/datum/objective/steal,"",""
333,249,Seamon Light,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
334,250,Osoaviakhim,"Make an example of Bryce Philips, the Test Subject. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Bryce Philips,/datum/objective/target/harm,Test Subject,""
335,250,Osoaviakhim,Steal a head of security's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
336,250,Osoaviakhim,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
337,251,Lion Remark,Steal a jetpack.,SUCCESS,"",/datum/objective/steal,"",""
338,251,Lion Remark,Steal a research director's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
339,251,Lion Remark,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
340,252,Jason Snyder,"Assassinate Calvin Wilson, the Test Subject.",FAIL,Calvin Wilson,/datum/objective/target/assassinate,Test Subject,""
341,252,Jason Snyder,Steal the station blueprints.,FAIL,"",/datum/objective/steal,"",""
342,252,Jason Snyder,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
343,253,Thomas Leech,Steal a research director's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
344,253,Thomas Leech,Steal the hypospray.,FAIL,"",/datum/objective/steal,"",""
345,253,Thomas Leech,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
346,254,Leroy White,Steal a nasa voidsuit.,SUCCESS,"",/datum/objective/steal,"",""
347,254,Leroy White,Put the head of Joseph Murray in biogel can and steal it.,SUCCESS,Joseph Murray,/datum/objective/target/dehead,Research Assistant,""
348,254,Leroy White,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
349,255,Marks Jones,"Assassinate Leeland Rahl, the Security Officer.",FAIL,Leeland Rahl,/datum/objective/target/assassinate,Security Officer,""
350,255,Marks Jones,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
351,256,Collin Pearsall,Steal the captain's antique laser gun.,FAIL,"",/datum/objective/steal,"",""
352,256,Collin Pearsall,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
353,257,Artem Kotov,Steal a jetpack.,FAIL,"",/datum/objective/steal,"",""
354,257,Artem Kotov,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
355,258,Max Black,Steal 28 moles of phoron (full tank).,FAIL,"",/datum/objective/steal,"",""
356,258,Max Black,"Make an example of Thomas Leech, the Librarian. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Thomas Leech,/datum/objective/target/harm,Librarian,Traitor
357,258,Max Black,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
358,259,Albina Steinau,"Make an example of MANHATTAN, the Clown. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,MANHATTAN,/datum/objective/target/harm,Clown,""
359,259,Albina Steinau,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
360,280,Ink Void,Steal an ablative armor vest.,FAIL,"",/datum/objective/steal,"",""
361,280,Ink Void,"Assassinate Silver Eyes, the Botanist.",FAIL,Silver Eyes,/datum/objective/target/assassinate,Botanist,""
362,280,Ink Void,"Make an example of M'ark M'rshan, the Geneticist. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,M'ark M'rshan,/datum/objective/target/harm,Geneticist,""
363,280,Ink Void,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
364,282,Salvador Leach,Absorb 3 compatible genomes.,SUCCESS,"",/datum/objective/absorb,"",""
365,282,Salvador Leach,"Assassinate Andre Bailey, the Chemist.",SUCCESS,Andre Bailey,/datum/objective/target/assassinate,Chemist,""
366,282,Salvador Leach,Steal the station blueprints.,SUCCESS,"",/datum/objective/steal,"",""
367,282,Salvador Leach,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
368,283,Shak'Ket Hessa,Absorb 2 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
369,283,Shak'Ket Hessa,"Assassinate Popeyg Khalil Ogly, the Chef.",SUCCESS,Popeyg Khalil Ogly,/datum/objective/target/assassinate,Chef,""
370,283,Shak'Ket Hessa,Steal a piece of corgi meat.,SUCCESS,"",/datum/objective/steal,"",""
371,283,Shak'Ket Hessa,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
