id,root_id,name,mob_type,assigned_role,special_role,real_name,mind_name,death_x,death_y,death_z,time_of_death,from_suicide,last_attacker_name
794,49393,Vadim Kapustin,"",Security Officer,Zombie,Vadim Kapustin,Vadim Kapustin,43,142,2,22821.30078125,0,Max Russell
795,49393,Stepan Ivanovich,"",Technical Assistant,"",Stepan Ivanovich,Stepan Ivanovich,119,89,2,22960.900390625,0,Brenden Logue
796,49393,River Mildred,"",Research Assistant,"",River Mildred,River Mildred,137,100,2,23221.30078125,0,Jack Engi
797,49393,Eva Rosensteel,"",Botanist,"",Eva Rosensteel,Eva Rosensteel,85,142,2,23381.69921875,0,Denise Clewett
798,49393,Unknown (as Max Russell),"",Technical Assistant,Zombie,Max Russell,Max Russell,19,143,2,23441.69921875,0,Zoya Mahovsky
799,49393,Lion Remark,"",Test Subject,"",Lion Remark,Lion Remark,61,140,2,23520.5,0,Hugo Richter
800,49393,Alexander Fulton,"",Security Officer,Zombie,Alexander Fulton,Alexander Fulton,110,176,2,23521.30078125,1,Alexander Fulton
801,49393,Kaylie Pennington,"",Medical Doctor,Zombie,Kaylie Pennington,Kaylie Pennington,120,173,2,23680.900390625,0,Jack Engi
802,49393,Unknown,"",default,Zombie,Kendra Duncan,Kendra Duncan,63,155,2,23840.5,0,Denise Clewett
803,49393,Unknown (as Collin Pearsall),"",Geneticist,"",Collin Pearsall,Collin Pearsall,161,119,2,24120.900390625,0,Michael Goliafof
804,49393,Unknown (as Zoya Mahovsky),"",Cargo Technician,"",Zoya Mahovsky,Zoya Mahovsky,161,67,6,24160.5,0,Max Russell
864,49393,John Gardner,"",Roboticist,"",John Gardner,John Gardner,151,136,2,52129.30078125,0,""
805,49393,Jonathan Jozaf,"",Research Assistant,Zombie,Jonathan Jozaf,Jonathan Jozaf,100,133,2,24461.30078125,0,Jonathan Jozaf
806,49393,Unknown (as Max Russell),"",Technical Assistant,Zombie,Max Russell,Max Russell,18,146,2,24481.30078125,0,Amelia Evilstone
807,49393,Cruz Hoover,"",Internal Affairs Agent,"",Cruz Hoover,Cruz Hoover,23,142,2,24560.5,0,Hugo Richter
808,49393,Hugo Richter,"",Security Cadet,Zombie,Hugo Richter,Hugo Richter,55,113,2,25321.30078125,0,Jose Butterfill
809,49393,Jose Butterfill,"",Chief Engineer,"",Jose Butterfill,Jose Butterfill,54,114,2,25400.5,0,Hugo Richter
810,49393,Denise Clewett,"",default,Zombie,Denise Clewett,Denise Clewett,46,121,2,25600.900390625,0,Denise Clewett
811,49393,Hans Uberman,"",Warden,Zombie,Hans Uberman,Hans Uberman,68,142,2,25620.900390625,0,Jonathan Jozaf
812,49393,Unknown (as Zane Caldwell),"",default,Zombie,Zane Caldwell,Zane Caldwell,18,139,2,25680.5,0,Zane Caldwell
813,49393,Sad Mitya,"",Mime,"",Sad Mitya,Sad Mitya,181,126,2,25720.900390625,0,Danny Moon
814,49393,Amelia Evilstone,"",Cargo Technician,"",Amelia Evilstone,Amelia Evilstone,143,71,6,26040.5,0,Max Russell
815,49393,Unknown (as Rachel Larrson),"",Librarian,"",Rachel Larrson,Rachel Larrson,166,75,6,26361.30078125,0,Jared Hell
816,49393,Jonathan Jozaf,"",Research Assistant,Zombie,Jonathan Jozaf,Jonathan Jozaf,72,141,2,26580.900390625,0,Jonathan Jozaf
817,49393,maintenance drone (792),"",Cyborg,"",maintenance drone (792),maintenance drone (792),79,141,2,26820.5,0,Alexander Fulton
818,49393,Jose Butterfill,"",Chief Engineer,Zombie,Jose Butterfill,Jose Butterfill,42,122,2,26980.5,0,Hugo Richter
819,49393,Unknown,"",Clown,Zombie,YA ZNAYU KOD OT BOMBI,YA ZNAYU KOD OT BOMBI,45,142,2,27081.30078125,0,Hugo Richter
820,49393,Unknown (as Hugo Richter),"",Security Cadet,Zombie,Hugo Richter,Hugo Richter,45,137,2,27300.900390625,0,Jose Butterfill
821,49393,Vadim Kapustin,"",Security Officer,Zombie,Vadim Kapustin,Vadim Kapustin,44,114,2,27360.900390625,0,Max Russell
822,49393,N-1,"",MODE,Emergency Responder,N-1,N-1,44,138,2,27421.30078125,0,Cruz Hoover
823,49393,Andrey Kulakov,"",Security Officer,Zombie,Andrey Kulakov,Andrey Kulakov,38,122,2,27440.900390625,0,Jose Butterfill
824,49393,Cruz Hoover,"",Internal Affairs Agent,Zombie,Cruz Hoover,Cruz Hoover,48,138,2,27620.900390625,0,John Don
825,49393,Denise Clewett,"",default,Zombie,Denise Clewett,Denise Clewett,32,144,2,27680.900390625,0,Denise Clewett
826,49393,Unknown (as John Don),"",Paramedic,Zombie,John Don,John Don,46,140,2,27681.30078125,0,Jack Engi
827,49393,Unknown (as Zane Caldwell),"",default,Zombie,Zane Caldwell,Zane Caldwell,18,139,2,28040.900390625,0,Zane Caldwell
828,49393,Unknown,"",Clown,Zombie,YA ZNAYU KOD OT BOMBI,YA ZNAYU KOD OT BOMBI,42,143,2,28141.30078125,0,Denise Clewett
829,49393,Alexander Fulton,"",Security Officer,Zombie,Alexander Fulton,Alexander Fulton,59,115,2,29681.30078125,1,Alexander Fulton
830,49393,Andrey Kulakov,"",Security Officer,Zombie,Andrey Kulakov,Andrey Kulakov,139,208,3,29880.900390625,0,Jose Butterfill
831,49393,Denise Clewett,"",default,Zombie,Denise Clewett,Denise Clewett,30,150,2,30640.900390625,0,Denise Clewett
832,49393,Unknown (as Zane Caldwell),"",default,Zombie,Zane Caldwell,Zane Caldwell,22,142,2,31120.900390625,0,Zane Caldwell
833,49393,Michael Goliafof,"",Station Engineer,Zombie,Michael Goliafof,Michael Goliafof,50,138,2,31940.900390625,0,Michael Goliafof
834,49393,Denise Clewett,"",default,Zombie,Denise Clewett,Denise Clewett,30,150,2,32040.900390625,0,Denise Clewett
835,49393,Andrey Kulakov,"",Security Officer,Zombie,Andrey Kulakov,Andrey Kulakov,139,208,3,32460.5,0,Jose Butterfill
836,49393,Issar Hess,"",Scientist,Zombie,Issar Hess,Issar Hess,139,119,2,33682.1015625,0,John Don
837,49393,Hans Uberman,"",Warden,Zombie,Hans Uberman,Hans Uberman,100,125,2,34060.8984375,0,Alexander Fulton
838,49393,Harvey Schaeffer,"",Psychiatrist,"",Harvey Schaeffer,Harvey Schaeffer,175,66,6,34100.8984375,0,Ezekiel Woodward
839,49393,Unknown (as Hans Uberman),"",Warden,Zombie,Hans Uberman,Hans Uberman,100,125,2,34760.8984375,0,Alexander Fulton
840,49393,Andrey Kulakov,"",Security Officer,Zombie,Andrey Kulakov,Andrey Kulakov,139,208,3,35040.8984375,0,Jose Butterfill
841,49393,Danny Moon,"",Chef,Zombie,Danny Moon,Danny Moon,119,191,2,35080.8984375,0,Andrey Kulakov
842,49393,Unknown (as Hans Uberman),"",Warden,Zombie,Hans Uberman,Hans Uberman,100,125,2,35500.8984375,0,Alexander Fulton
843,49393,Unknown (as Nikolas Snyder),"",Chef,Zombie,Nikolas Snyder,Nikolas Snyder,157,199,6,36360.8984375,0,Paris Mingle
844,49393,Unknown,"",default,Zombie,Kendra Duncan,Kendra Duncan,63,141,2,37681.30078125,0,Denise Clewett
845,49393,Andrey Kulakov,"",Security Officer,Zombie,Andrey Kulakov,Andrey Kulakov,139,208,3,37760.8984375,0,Jose Butterfill
846,49393,Devon Black,"",Roboticist,Zombie,Devon Black,Devon Black,158,45,2,38840.8984375,0,Jack Engi
847,49393,Devon Black,"",Roboticist,Zombie,Devon Black,Devon Black,158,45,2,39580.8984375,0,Jack Engi
848,49393,Devon Black,"",Roboticist,Zombie,Devon Black,Devon Black,158,45,2,40360.5,0,Jack Engi
849,49393,Andrey Kulakov,"",Security Officer,Zombie,Andrey Kulakov,Andrey Kulakov,139,208,3,40480.8984375,0,Jose Butterfill
850,49393,M'ark M'rshan,"",Paramedic,"",M'ark M'rshan,M'ark M'rshan,8,174,1,41412.5,0,""
851,49393,Devon Black,"",Roboticist,Zombie,Devon Black,Devon Black,127,66,2,42701.30078125,0,Jack Engi
852,49393,Andrey Kulakov,"",Security Officer,Zombie,Andrey Kulakov,Andrey Kulakov,139,208,3,43200.5,0,Jose Butterfill
853,49393,maintenance drone (199),"",Cyborg,"",maintenance drone (199),maintenance drone (199),49,138,2,43680.8984375,0,maintenance drone (199)
854,49393,Devon Black,"",Roboticist,Zombie,Devon Black,Devon Black,69,113,2,44980.5,0,Jack Engi
855,49393,Andrey Kulakov,"",Security Officer,Zombie,Andrey Kulakov,Andrey Kulakov,139,208,3,45920.8984375,0,Jose Butterfill
856,49393,Devon Black,"",Roboticist,Zombie,Devon Black,Devon Black,134,9,5,47440.5,0,Jack Engi
857,49393,Andrey Kulakov,"",Security Officer,Zombie,Andrey Kulakov,Andrey Kulakov,139,208,3,48580.8984375,0,Jose Butterfill
858,49393,Devon Black,"",Roboticist,Zombie,Devon Black,Devon Black,158,32,6,49900.5,0,Jack Engi
859,49393,maintenance drone (444),"",Cyborg,"",maintenance drone (444),maintenance drone (444),32,118,2,50500.5,0,""
860,49393,maintenance drone (821),"",Cyborg,"",maintenance drone (821),maintenance drone (821),36,118,2,50540.5,0,mouse (996)
861,49393,Andrey Kulakov,"",Security Officer,Zombie,Andrey Kulakov,Andrey Kulakov,139,208,3,51280.8984375,0,Jose Butterfill
862,49393,maintenance drone (872),"",Cyborg,"",maintenance drone (872),maintenance drone (872),115,118,1,51440.5,0,Max Basaev
863,49393,Lim Al-Kuds,"",Head of Personnel,"",Lim Al-Kuds,Lim Al-Kuds,112,126,2,52129.30078125,0,mouse (996)
865,49393,Norman Normans,"",Station Engineer,"",Norman Normans,Norman Normans,163,56,2,52129.30078125,0,Norman Normans
866,49393,Gerss Pharengeit,"",Scientist,Zombie,Gerss Pharengeit,Gerss Pharengeit,112,127,2,52129.30078125,0,Alexander Kuznetsov
867,49393,Ma'ajika Shraji,"",Detective,"",Ma'ajika Shraji,Ma'ajika Shraji,110,131,2,52129.30078125,0,""
868,49393,Live-Long,"",Cyborg,"",Live-Long,Noelle Sandford,123,115,2,0,0,""
869,49393,maintenance drone (585),"",Cyborg,"",maintenance drone (585),maintenance drone (585),42,117,2,0,0,mouse (996)
870,49393,Ezekiel Woodward,"",Quartermaster,"",Ezekiel Woodward,Ezekiel Woodward,43,118,2,52129.30078125,0,mouse (996)
871,49393,Koudi Cooper,"",Xenobiologist,Zombie,Koudi Cooper,Koudi Cooper,112,127,2,52129.30078125,0,Koudi Cooper
872,49393,maintenance drone (254),"",Cyborg,"",maintenance drone (254),maintenance drone (254),98,72,2,0,0,""
873,49393,Joon Deleon,"",Medical Doctor,"",Joon Deleon,Joon Deleon,42,118,2,52129.30078125,0,Ezekiel Woodward
874,49393,maintenance drone (679),"",Cyborg,"",maintenance drone (679),maintenance drone (679),98,69,2,0,0,""
875,49394,Di Dont,"",Shaft Miner,"",Di Dont,Di Dont,179,76,6,29138.30078125,0,Di Dont
876,49394,Cristian Blyant,"",Test Subject,"",Cristian Blyant,Cristian Blyant,147,113,2,57498.30078125,0,Nikolay Gorgulov
877,49394,Alexander Sokolov,"",Test Subject,"",Alexander Sokolov,Alexander Sokolov,136,117,2,59358.30078125,0,""
1512,49445,Janel Clarke,"",Cargo Technician,"",Janel Clarke,Janel Clarke,62,105,2,44367.19921875,0,""
1513,49445,Jung Prods,"",Cargo Technician,"",Jung Prods,Jung Prods,63,108,2,44367.19921875,0,""
1514,49445,Unknown,"",Clown,"",Honkerbelle,Honkerbelle,184,141,2,52415.6015625,0,Honkerbelle
1515,49445,Javier Reichard,"",Security Officer,"",Javier Reichard,Javier Reichard,84,183,4,53256,0,Hector Ryals
1516,49445,Hans Uberman,"",Scientist,Traitor,Hans Uberman,Hans Uberman,84,182,4,55516,0,Kris Merdrod
1517,49445,maintenance drone (876),"",Cyborg,"",maintenance drone (876),maintenance drone (876),102,113,2,61235.6015625,0,Elena Sloan
1518,49445,Frank Rea,"",Test Subject,"",Frank Rea,Frank Rea,103,124,2,61716,0,Roy Walker
1519,49445,Roy Walker,"",Station Engineer,Zombie,Roy Walker,Roy Walker,106,140,2,61856,0,Issar Hess
1520,49445,Alisa Don,"",Geneticist,"",Alisa Don,Alisa Don,168,116,2,62475.6015625,0,Elena Sloan
1521,49445,Tim Riotland,"",Psychiatrist,"",Tim Riotland,Tim Riotland,104,123,2,62815.6015625,0,Frank Rea
1522,49445,Kirill Vasanski,"",Chef,"",Kirill Vasanski,Kirill Vasanski,83,129,2,62835.6015625,0,Arthur Garland
1523,49445,Vladislav Sokolov,"",Chemist,Traitor,Vladislav Sokolov,Vladislav Sokolov,103,123,2,62976,0,Roy Walker
1524,49445,S'Shahir Mi'sshi,"",Technical Assistant,"",S'Shahir Mi'sshi,S'Shahir Mi'sshi,136,130,2,63296.3984375,0,Kris Merdrod
1525,49445,Demian Norton,"",Medical Doctor,"",Demian Norton,Demian Norton,144,104,2,63395.6015625,0,Elena Sloan
1526,49445,Jug'd'Hida Mali'tol,"",Security Officer,"",Jug'd'Hida Mali'tol,Jug'd'Hida Mali'tol,128,155,2,63436,0,Kris Merdrod
1527,49445,Travis Muller,"",default,Zombie,Travis Muller,Travis Muller,138,149,2,63556.3984375,0,Travis Muller
1528,49445,Frank Rea,"",Test Subject,Zombie,Frank Rea,Frank Rea,102,140,2,63656.80078125,0,Roy Walker
1529,49445,Reese Wright,"",default,Zombie,Reese Wright,Reese Wright,130,161,2,63675.6015625,0,""
1530,49445,Elena Sloan,"",default,Zombie,Elena Sloan,Elena Sloan,149,137,2,63815.6015625,0,Kris Merdrod
1531,49445,Kris Merdrod,"",Atmospheric Technician,Zombie,Kris Merdrod,Kris Merdrod,134,140,2,63856,0,Fulton Turner
1532,49445,Lion Remark,"",Chaplain,"",Lion Remark,Lion Remark,135,119,2,64016,0,Roy Walker
1533,49445,Alisa Don,"",Geneticist,Zombie,Alisa Don,Alisa Don,136,132,2,64135.6015625,0,Elena Sloan
1534,49445,Vladislav Sokolov,"",Chemist,Zombie,Vladislav Sokolov,Vladislav Sokolov,120,159,2,64176,0,Roy Walker
1535,49445,Unknown (as Arthur Garland),"",Chef,Zombie,Arthur Garland,Arthur Garland,119,159,2,64355.6015625,0,Sergey Sverlov
1536,49445,Norman Don,"",Geneticist,"",Norman Don,Norman Don,134,123,2,64376,0,Jug'd'Hida Mali'tol
1537,49445,Unknown,"",Clown,"",Honkerbelle,Honkerbelle,151,116,2,64496,0,Demian Norton
1538,49445,Kirill Vasanski,"",Chef,Zombie,Kirill Vasanski,Kirill Vasanski,128,179,2,64536.3984375,0,Kirill Vasanski
1539,49445,Hans Uberman,"",Scientist,Traitor,Hans Uberman,Hans Uberman,156,116,2,64575.6015625,0,Kris Merdrod
1540,49445,Kaela Pratt,"",Station Engineer,Traitor,Kaela Pratt,Kaela Pratt,148,141,2,64596,0,Roy Walker
1541,49445,Hector Ryals,"",Test Subject,"",Hector Ryals,Hector Ryals,150,127,2,64636,0,Demian Norton
1542,49445,Viktor Gugenhtein,"",Security Cadet,"",Viktor Gugenhtein,Viktor Gugenhtein,126,152,2,64836,0,Travis Muller
1543,49445,Unknown (as Alisa Don),"",Geneticist,Zombie,Alisa Don,Alisa Don,136,132,2,64856,0,Norman Don
1544,49445,Unknown,"",default,Zombie,Reese Wright,Reese Wright,128,161,2,64875.6015625,0,""
1545,49445,Fulton Turner,"",Security Officer,"",Fulton Turner,Fulton Turner,136,140,2,64896,0,S'Shahir Mi'sshi
1546,49445,Unknown (as Arthur Garland),"",Chef,Zombie,Arthur Garland,Arthur Garland,120,147,2,65035.6015625,0,Sergey Sverlov
1547,49445,Kirill Vasanski,"",Chef,Zombie,Kirill Vasanski,Kirill Vasanski,129,184,2,65235.6015625,0,Issar Hess
878,49395,maintenance drone (291),"",Cyborg,"",maintenance drone (291),maintenance drone (291),96,82,2,14809.7998046875,0,""
879,49395,Di Dont,"",Station Engineer,"",Di Dont,Di Dont,95,159,2,21909.400390625,0,""
880,49395,Unknown (as Keegan Hunt),"",Security Officer,"",Keegan Hunt,Keegan Hunt,130,131,2,27149.80078125,0,СВИН
1548,49445,Jay Miller,"",Detective,"",Jay Miller,Jay Miller,155,157,2,65336,0,S'Shahir Mi'sshi
1549,49445,Hector Ryals,"",Test Subject,Zombie,Hector Ryals,Hector Ryals,149,116,2,65496.3984375,0,Travis Muller
881,49395,Unknown (as Jose Butterfill),"",Chief Engineer,"",Jose Butterfill,Jose Butterfill,128,120,2,27969.80078125,0,Leroy White
882,49395,unknown,"",default,"",unknown,unknown,12,220,1,28991,0,""
883,49395,Gerss Pharengeit,"",Chemist,"",Gerss Pharengeit,Gerss Pharengeit,138,144,2,30789.80078125,0,Gerss Pharengeit
884,49395,Jean-Luc Richards,"",Security Officer,"",Jean-Luc Richards,Jean-Luc Richards,150,96,2,39149.80078125,0,""
885,49395,Kirill Vasanski,"",Security Officer,"",Kirill Vasanski,Kirill Vasanski,124,175,2,40649.3984375,0,Hugo Richter
886,49395,Colin Heckendora,"",Head of Security,"",Colin Heckendora,Colin Heckendora,109,175,2,41129.80078125,0,Rotten
887,49395,Hans Uberman,"",Warden,"",Hans Uberman,Hans Uberman,106,175,2,41210.19921875,0,Hans Uberman
888,49395,Unknown,"",Recycler,"",Hugo Richter,Hugo Richter,112,175,2,41309.80078125,0,Dante Bash
889,49395,BOB,"",Cyborg,"",BOB,Tanner Anderson,104,124,2,0,0,""
890,49395,Pomoyka,"",Technical Assistant,"",Troy Orgail,Troy Orgail,81,130,2,43690.19921875,0,Paris Mingle
891,49395,Robert Liech,"",Head of Personnel,"",Robert Liech,Robert Liech,103,121,2,43809.80078125,0,СВИН
892,49395,Max Basaev,"",Medical Doctor,"",Max Basaev,Max Basaev,152,98,2,45570.19921875,0,СВИН
893,49395,Leonid Smolniyy,"",Medical Doctor,"",Leonid Smolniyy,Leonid Smolniyy,151,102,2,45629.80078125,0,СВИН
894,49395,Leroy White,"",Medical Doctor,"",Leroy White,Leroy White,151,105,2,46689.80078125,0,СВИН
895,49395,Aramsha Jarmack,"",Test Subject,"",Aramsha Jarmack,Aramsha Jarmack,154,110,2,46810.19921875,0,Valentine Kot
896,49395,Henry Dolton,"",Janitor,"",Henry Dolton,Henry Dolton,151,110,2,47070.19921875,0,СВИН
897,49395,maintenance drone (780),"",Cyborg,"",maintenance drone (780),maintenance drone (780),105,144,2,47629.3984375,0,maintenance drone (780)
898,49395,Ink Void,"",Shaft Miner,"",Ink Void,Ink Void,109,141,2,48129.80078125,0,""
899,49395,Aramsha Jarmack,"",Test Subject,"",Aramsha Jarmack,Aramsha Jarmack,159,99,2,48510.19921875,0,Valentine Kot
900,49395,John Don (as Leroy White),"",Paramedic,"",John Don,John Don,152,101,2,48910.19921875,0,СВИН
901,49395,Aramsha Jarmack,"",Test Subject,"",Aramsha Jarmack,Aramsha Jarmack,159,99,2,49630.19921875,0,Valentine Kot
902,49395,MEXIKO,"",Clown,"",MEXIKO,MEXIKO,160,118,2,50109.3984375,0,СВИН
903,49395,maintenance drone (909),"",Cyborg,"",maintenance drone (909),maintenance drone (909),102,150,2,50129.3984375,0,""
904,49395,Lion Remark,"",Test Subject,"",Lion Remark,Lion Remark,173,163,2,54189.80078125,0,""
905,49395,maintenance drone (186),"",Cyborg,"",maintenance drone (186),maintenance drone (186),99,154,2,54749.3984375,0,""
7232,50042,Jin Relo,/mob/living/carbon/human,Security Cadet,"",Jin Relo,Jin Relo,140,152,2,00:22,0,""
906,49395,Dante Bash,"",Technical Assistant,"",Dante Bash,Dante Bash,93,154,2,55389.80078125,0,Hugo Richter
907,49395,Yan Remi,"",Test Subject,"",Yan Remi,Yan Remi,147,116,2,56549.3984375,0,""
908,49395,Yan Remi,"",Test Subject,"",Yan Remi,Yan Remi,151,112,2,57469.3984375,0,""
909,49395,Carlos Patel,"",Research Assistant,"",Carlos Patel,Carlos Patel,97,133,2,58009.80078125,0,Carlos Patel
910,49395,Unknown (as Apple Matthews),"",Chef,"",Apple Matthews,Apple Matthews,83,124,2,59150.19921875,0,Paris Mingle
911,49395,1,"",MODE,Emergency Responder,1,1,43,114,2,61649.3984375,0,СВИН
912,49395,Unknown (as Paris Mingle),"",Chef,"",Paris Mingle,Paris Mingle,82,124,2,63289.80078125,0,Apple Matthews
913,49395,Kit Harriman,"",Detective,"",Kit Harriman,Kit Harriman,166,130,2,65609.3984375,0,""
914,49395,Robert Liech,"",Head of Personnel,"",Robert Liech,Robert Liech,46,151,2,67970.203125,0,СВИН
915,49395,Gerss Pharengeit,"",Chemist,"",Gerss Pharengeit,Gerss Pharengeit,47,151,2,68090.203125,0,""
916,49395,Donald Lee,"",Xenobiologist,"",Donald Lee,Donald Lee,49,154,2,68409.796875,0,""
917,49395,Wolf Albobsky,"",Test Subject,"",Wolf Albobsky,Wolf Albobsky,110,141,2,68569.3984375,0,""
918,49395,Edward Brown,"",Test Subject,"",Edward Brown,Edward Brown,109,142,2,69109.796875,0,Edward Brown
919,49395,Oldman Kirsan,"",Test Subject,"",Oldman Kirsan,Oldman Kirsan,92,71,2,69289.3984375,0,""
920,49397,Tel Zaker,"",Security Officer,"",Tel Zaker,Tel Zaker,148,113,2,14554.5,0,""
921,49397,Kuriu Qlio'kaf,"",Station Engineer,"",Kuriu Qlio'kaf,Kuriu Qlio'kaf,68,77,2,19518.5,0,""
922,49397,Kronos Fanth,"",Chief Engineer,"",Kronos Fanth,Kronos Fanth,134,184,6,39818.8984375,0,""
923,49397,Johnathan Armstrong,"",Security Officer,"",Johnathan Armstrong,Johnathan Armstrong,106,153,6,40078.5,0,""
924,49397,John Gardner,"",Chaplain,"",John Gardner,John Gardner,84,125,2,43259.30078125,0,""
925,49397,Bonker,"",Clown,"",Bonker,Bonker,109,175,2,54538.5,0,Sergei Petroff
926,49397,suspicious drone (140),"",Cyborg,"",syndicate drone (140),syndicate drone (140),54,162,2,65278.5,0,""
927,49398,Hugo Richter,"",Test Subject,"",Hugo Richter,Hugo Richter,33,114,2,5431.7998046875,0,""
928,49398,Amelia Evilstone,"",Xenobiologist,Abducted,Amelia Evilstone,Amelia Evilstone,126,148,2,20692.19921875,0,Mothership Phi Agent
929,49398,Archie Moore,"",Security Officer,"",Archie Moore,Archie Moore,161,141,2,24711.80078125,0,""
930,49398,Max Basaev,"",Bartender,"",Max Basaev,Max Basaev,136,125,2,27832.19921875,0,""
931,49399,Unknown (as Johnathan Armstrong),"",Chemist,Traitor,Johnathan Armstrong,Johnathan Armstrong,144,104,2,36654.19921875,0,Hasssssler
1550,49445,niekomu,"",Cyborg,"",niekomu,JJR-253,151,127,2,0,0,Roy Walker
1551,49445,Unknown (as Alisa Don),"",Geneticist,Zombie,Alisa Don,Alisa Don,150,129,2,65535.6015625,0,Norman Don
1552,49445,Unknown (as Frank Rea),"",Test Subject,Zombie,Frank Rea,Frank Rea,137,174,2,65616.3984375,0,Sergey Sverlov
1553,49445,Unknown (as Arthur Garland),"",Chef,Zombie,Arthur Garland,Arthur Garland,149,128,2,65756,0,Roy Walker
1554,49445,Unknown,"",Chef,Zombie,Kirill Vasanski,Kirill Vasanski,129,184,2,65916,0,Issar Hess
1555,49445,Roy Walker,"",Station Engineer,Zombie,Roy Walker,Roy Walker,126,116,2,65936.3984375,0,Kaela Pratt
1556,49445,Unknown (as Lion Remark),"",Chaplain,Zombie,Lion Remark,Lion Remark,131,117,2,66016,0,S'Shahir Mi'sshi
932,49400,Igor Collins,"",Xenoarchaeologist,"",Igor Collins,Igor Collins,89,124,6,12833.599609375,0,Igor Collins
933,49400,Unknown,"",Mime,"",Vadim Kapustin,Vadim Kapustin,107,163,2,21733.19921875,0,Vadim Kapustin
934,49400,Amos Best,"",Scientist,"",Amos Best,Amos Best,169,134,2,21813.19921875,0,""
935,49400,Jeremy Lloyd,"",Quartermaster,"",Jeremy Lloyd,Jeremy Lloyd,62,106,2,28246.400390625,0,Drill Gnoos
936,49400,Unknown,"",Head of Personnel,"",Robert Liech,Robert Liech,112,123,2,31333.599609375,0,JIMC
937,49400,JIMC,"",Cyborg,"",JIMC,Unbelievable God,129,154,2,0,0,JIMC
938,49400,Unknown,"",Chaplain,Revolutionary,Osoaviakhim,Osoaviakhim,109,172,2,37876.80078125,0,""
939,49400,Unknown,"",Quartermaster,"",Jeremy Lloyd,Jeremy Lloyd,170,128,2,39033.6015625,0,S'Shahir Mi'sshi
940,49400,Sergei Petroff,"",Janitor,Revolutionary,Sergei Petroff,Sergei Petroff,98,132,2,44893.6015625,0,""
941,49400,Unknown (as Jeremy Lloyd),"",Quartermaster,"",Jeremy Lloyd,Jeremy Lloyd,82,142,2,61685.19921875,0,Yan Remi
942,49400,Archie Moore,"",Security Officer,"",Archie Moore,Archie Moore,75,142,2,61753.19921875,0,Steve Anderson
943,49400,Alan Smail,"",Bartender,Revolutionary,Alan Smail,Alan Smail,69,154,2,63473.19921875,0,Mei Sholl
